# CMD: bash -lc docker compose logs --since=8h api | tail -n 2000
api-1  | INFO:     172.18.0.1:37020 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48898 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48874 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48866 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35698 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35708 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35714 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35690 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35674 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57334 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57316 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57324 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57302 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57286 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40498 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40502 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40496 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40504 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40490 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48592 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48604 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48580 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48620 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48568 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49570 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49584 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49564 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49592 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49556 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:59508 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59510 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59524 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59494 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59490 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58434 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58448 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58452 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58422 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58416 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48924 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48938 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48928 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48910 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48906 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45502 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45508 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45490 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45518 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45478 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37548 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37554 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37568 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37540 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37524 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50252 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50246 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50244 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50268 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50242 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34182 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34210 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34196 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34176 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34160 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38792 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38780 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38770 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38794 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38760 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:55712 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55738 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55700 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55728 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55690 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55036 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55038 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55052 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55020 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55016 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=-1003946873279: ConnectTimeout: ConnectTimeout('')
api-1  | [ROBOT LOOP ERROR] telegram_required_send_failed:vip_signal_update:chat_id=-1003946873279:error=
api-1  | INFO:     172.18.0.1:53678 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53674 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53684 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53662 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53650 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45572 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45600 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45584 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45564 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45550 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41322 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41320 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41338 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41350 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41316 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49322 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49336 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49306 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49344 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49300 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37350 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37354 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37358 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37348 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37340 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37476 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37484 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37472 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37490 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37462 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43396 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43390 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43408 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43384 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43368 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37946 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37956 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37936 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37966 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37926 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33042 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33038 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33064 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33054 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33036 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45416 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45424 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45400 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45430 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45390 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37972 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37988 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37990 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37956 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37942 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33462 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33482 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33452 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33478 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33450 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:43292 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43312 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43308 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43288 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43272 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36916 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36922 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36930 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36900 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36892 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:49026 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49038 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49014 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49040 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48998 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44244 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44254 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44260 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44240 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44230 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34892 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34902 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34882 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34914 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34878 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48520 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48526 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48538 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48518 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48514 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48340 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48352 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48334 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48360 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48324 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:34222 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34230 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34244 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34218 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34206 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48088 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48094 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48084 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48108 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48072 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47268 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47270 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47274 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47260 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47256 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59346 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59372 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59360 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59330 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59316 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59008 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59022 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58994 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59010 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:58988 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35058 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35064 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35074 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35054 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35050 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37474 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37480 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37496 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37460 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | [HTX RETRY] attempt=1/3 error=htx GET https://api.huobi.pro/v2/reference/currencies
api-1  | INFO:     172.18.0.1:37444 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59480 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59492 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59482 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59472 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59458 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43218 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43222 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43226 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43208 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43200 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54072 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54082 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54080 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54064 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54052 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53782 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53790 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53778 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53804 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53766 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37654 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37670 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37678 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37652 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | [HTX RETRY] attempt=1/3 error=htx GET https://api.hbdm.vn/linear-swap-api/v1/swap_contract_info?business_type=all
api-1  | INFO:     172.18.0.1:37640 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57932 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57956 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57918 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57944 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57904 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:59272 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59286 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59280 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59266 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59254 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38026 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38048 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38040 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38024 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38020 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43928 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43940 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43914 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43952 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43900 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35568 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35570 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35572 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35560 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35548 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35158 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35146 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35128 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35142 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35122 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41640 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41648 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41658 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41638 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41628 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60836 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60848 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60854 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60832 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60826 - "GET /system/health HTTP/1.1" 200 OK
